film,rating,url
"Celebrity, s.r.o.",40,https://kultura.zpravy.idnes.cz/celebrity-s-r-o-recenze-07j-/filmvideo.aspx?c=A151029_115845_filmvideo_ts
Fakjů pane učiteli 2,40,https://kultura.zpravy.idnes.cz/recenze-filmu-fakju-pane-uciteli-2-dqh-/filmvideo.aspx?c=A151028_130602_filmvideo_spm
Koza,55,https://kultura.zpravy.idnes.cz/recenze-koza-slovensky-film-oscar-drv-/filmvideo.aspx?c=A151027_130001_filmvideo_kiz
Mamon,60,https://kultura.zpravy.idnes.cz/mamon-recenze-0dg-/filmvideo.aspx?c=A151025_130244_filmvideo_ts
Stážista,55,https://kultura.zpravy.idnes.cz/stazista-recenze-0es-/filmvideo.aspx?c=A151023_130541_filmvideo_ts
Dokonalý šéf,45,https://kultura.zpravy.idnes.cz/dokonaly-sef-recenze-0r3-/filmvideo.aspx?c=A151023_111129_filmvideo_ts
Amerika,50,https://kultura.zpravy.idnes.cz/recenze-ameriky-0jj-/filmvideo.aspx?c=A151020_133006_filmvideo_spm
Ztraceni v Mnichově,70,https://kultura.zpravy.idnes.cz/ztraceni-v-mnichove-recenze-dp8-/filmvideo.aspx?c=A151020_114610_filmvideo_vha
Místo zločinu Plzeň,50,https://kultura.zpravy.idnes.cz/misto-zlocinu-plzen-recenze-dg0-/filmvideo.aspx?c=A151019_111411_filmvideo_ts
Rosa & Dara a jejich velké dobrodružství,50,https://kultura.zpravy.idnes.cz/rosa-dara-a-jejich-velke-dobrodruzstvi-recen-e-fo6-/filmvideo.aspx?c=A151016_094522_filmvideo_vha
Program: Pád legendy,55,https://kultura.zpravy.idnes.cz/program-pad-legendy-recenze-dp1-/filmvideo.aspx?c=A151014_115117_filmvideo_ts
Purpurový vrch,60,https://kultura.zpravy.idnes.cz/purpurovy-vrch-recenze-0s3-/filmvideo.aspx?c=A151013_151920_filmvideo_ts
Labyrint,60,https://kultura.zpravy.idnes.cz/labyrint-a-atentat-recenze-d0q-/filmvideo.aspx?c=A151012_094458_filmvideo_ts
Pan,40,https://kultura.zpravy.idnes.cz/recenze-pan-cx1-/filmvideo.aspx?c=A151011_223745_divadlo_spm
Aferim!,70,https://kultura.zpravy.idnes.cz/recenze-film-western-aferim-dpl-/filmvideo.aspx?c=A151008_171925_filmvideo_kiz
Laputa,55,https://kultura.zpravy.idnes.cz/laputa-film-tereza-voriskova-recenze-dwq-/filmvideo.aspx?c=A151007_164741_filmvideo_kiz
Muž na laně,75,https://kultura.zpravy.idnes.cz/recenze-zemeckis-muz-na-lane-joseph-gordon-levitt-fvp-/filmvideo.aspx?c=A151006_093543_filmvideo_kiz
Nemilosrdní,55,https://kultura.zpravy.idnes.cz/recenze-film-jean-reno-nemilosrdni-dtn-/filmvideo.aspx?c=A151005_102405_filmvideo_kiz
Mládí,80,https://kultura.zpravy.idnes.cz/recenze-film-mladi-03b-/filmvideo.aspx?c=A151002_121039_filmvideo_kiz
Marťan,70,https://kultura.zpravy.idnes.cz/film-matt-damon-martan-06a-/filmvideo.aspx?c=A151001_103252_filmvideo_kiz
Wilsonow,35,https://kultura.zpravy.idnes.cz/recenze-wilsonov-machacek-dyk-dk3-/filmvideo.aspx?c=A150930_101301_filmvideo_kiz
Hotel Transylvánie 2,65,https://kultura.zpravy.idnes.cz/recenze-animaku-0ix-/filmvideo.aspx?c=A150924_160950_filmvideo_spm
Everest,60,https://kultura.zpravy.idnes.cz/everest-recenze-0jl-/filmvideo.aspx?c=A150924_013947_filmvideo_ts
Labyrint: Zkoušky ohněm,40,https://kultura.zpravy.idnes.cz/recenze-fantasy-film-labyrint-zkousky-ohnem-f3z-/filmvideo.aspx?c=A150918_175512_filmvideo_spm
Marguerite,65,https://kultura.zpravy.idnes.cz/marguerite-c8g-/filmvideo.aspx?c=A150918_140503_filmvideo_kiz
Očima fotografky,65,https://kultura.zpravy.idnes.cz/ocima-fotografky-recenze-0hp-/filmvideo.aspx?c=A150918_111816_filmvideo_ts
Love,50,https://kultura.zpravy.idnes.cz/love-recenze-c9a-/filmvideo.aspx?c=A150917_151745_filmvideo_ts
Straight Outta Compton,65,https://kultura.zpravy.idnes.cz/straight-outta-compton-recenze-d37-/filmvideo.aspx?c=A150915_142314_filmvideo_ts
Dovolená ve dvou – dítě v ceně,75,https://kultura.zpravy.idnes.cz/dovolena-ve-dvou-dite-v-cene-dpg-/filmvideo.aspx?c=A150915_180010_televize_vha
Show Leoše Mareše,40,https://kultura.zpravy.idnes.cz/show-leose-marese-0zs-/filmvideo.aspx?c=A150915_100719_filmvideo_spm
Gangster Ka,65,https://kultura.zpravy.idnes.cz/recenze-gangster-ka-radovan-krejcir-db0-/filmvideo.aspx?c=A150909_102133_filmvideo_vha
We Are Your Friends,40,https://kultura.zpravy.idnes.cz/we-are-your-friends-recenze-dfn-/filmvideo.aspx?c=A150907_133256_filmvideo_ts
Doktor Martin,55,https://kultura.zpravy.idnes.cz/doktoor-martin-recenze-donutil-d3l-/filmvideo.aspx?c=A150904_094016_televize_ob
Kurýr: Restart,40,https://kultura.zpravy.idnes.cz/kuryr-restart-recenze-06h-/filmvideo.aspx?c=A150903_092057_filmvideo_ts
Zvláštní znamení touha,60,https://kultura.zpravy.idnes.cz/zvlastni-znameni-touha-recenze-d35-/filmvideo.aspx?c=A150902_121442_filmvideo_ts
Rudyho má každý rád,50,https://kultura.zpravy.idnes.cz/rudyho-ma-kazdy-rad-0of-/filmvideo.aspx?c=A150831_231640_televize_vha
Labyrint,60,https://kultura.zpravy.idnes.cz/recenze-serial-labyrint-jiri-strach-jiri-langmajer-f84-/filmvideo.aspx?c=A150831_093927_televize_vha
Vinaři II,50,https://kultura.zpravy.idnes.cz/vinari-2-recenze-0iy-/filmvideo.aspx?c=A150828_114104_divadlo_ts
Nikdy není pozdě,60,https://kultura.zpravy.idnes.cz/recenze-filmu-s-meryl-streepovou-dq5-/filmvideo.aspx?c=A150828_162914_filmvideo_ob
Podvodníci,10,https://kultura.zpravy.idnes.cz/t-serial-podvodnici-044-/filmvideo.aspx?c=A150828_110307_filmvideo_spm
Bláznivá dovolená,30,https://kultura.zpravy.idnes.cz/blazniva-dovolena-recenze-dcd-/filmvideo.aspx?c=A150827_161039_filmvideo_ts
Hitman: Agent 47,30,https://kultura.zpravy.idnes.cz/hitman-recenze-01f-/filmvideo.aspx?c=A150826_161836_filmvideo_ts
Cesta vzhůru,65,https://kultura.zpravy.idnes.cz/cestu-vzhuru-recenze-059-/filmvideo.aspx?c=A150825_094416_filmvideo_ts
Přístav,55,https://kultura.zpravy.idnes.cz/recenze-serial-pristav-07x-/filmvideo.aspx?c=A150824_094426_televize_vha
Dárek,60,https://kultura.zpravy.idnes.cz/recenze-darek-006-/filmvideo.aspx?c=A150821_122343_filmvideo_vha
Tchyně,10,https://kultura.zpravy.idnes.cz/tchyne-monika-stikova-0uy-/filmvideo.aspx?c=A150820_171947_hudba_vha
Krycí jméno U.N.C.L.E.,65,https://kultura.zpravy.idnes.cz/kryci-jmeno-u-n-c-l-e-recenze-dfb-/filmvideo.aspx?c=A150819_134224_filmvideo_vha
Pařížská blbka,55,https://kultura.zpravy.idnes.cz/parizska-blbka-recenze-0bv-/filmvideo.aspx?c=A150818_130945_filmvideo_ts
Živí mrtví: Počátek konce,60,https://kultura.zpravy.idnes.cz/zivi-mrtvni-pocatek-konce-recenze-dr4-/filmvideo.aspx?c=A150814_145823_televize_vha
Fantastická čtyřka,35,https://kultura.zpravy.idnes.cz/recenze-fantasticka-ctyrka-ddy-/filmvideo.aspx?c=A150813_091650_filmvideo_vha
Pixely,35,https://kultura.zpravy.idnes.cz/pixely-recenze-01s-/filmvideo.aspx?c=A150812_121535_filmvideo_ts
Schmitke,70,https://kultura.zpravy.idnes.cz/schmitke-recenze-0ed-/filmvideo.aspx?c=A150811_104219_filmvideo_ts
Cesta do Říma,40,https://kultura.zpravy.idnes.cz/cesta-do-rima-recenze-05p-/filmvideo.aspx?c=A150805_135134_filmvideo_ts
Vykolejená,55,https://kultura.zpravy.idnes.cz/recenze-vykolejena-0ok-/filmvideo.aspx?c=A150731_162639_filmvideo_vdr
Mission: Impossible - Národ grázlů,65,https://kultura.zpravy.idnes.cz/recenze-tom-cruise-v-mission-impossible-vtrhl-do-bondova-reviru-px0-/filmvideo.aspx?c=A150730_103829_filmvideo_spm
Věčně mladá,50,https://kultura.zpravy.idnes.cz/vecne-mlada-recenze-0on-/filmvideo.aspx?c=A150729_105900_filmvideo_ts
Iracionální muž,55,https://kultura.zpravy.idnes.cz/iracionalni-muz-recenze-0wa-/filmvideo.aspx?c=A150728_102317_filmvideo_ts
Nenasytná Tiffany,65,https://kultura.zpravy.idnes.cz/nenasytna-tiffany-recenze-dcr-/filmvideo.aspx?c=A150724_134529_filmvideo_ts
Papírová města,50,https://kultura.zpravy.idnes.cz/papirova-mesta-recenze-07q-/filmvideo.aspx?c=A150724_114649_filmvideo_ts
Bojovník,50,https://kultura.zpravy.idnes.cz/bojovnik-recenze-0ez-/filmvideo.aspx?c=A150723_111359_filmvideo_ts
Mallory,70,https://kultura.zpravy.idnes.cz/mallory-recenze-0j5-/filmvideo.aspx?c=A150720_132432_filmvideo_ts
V hlavě,75,https://kultura.zpravy.idnes.cz/v-hlave-recenze-0go-/filmvideo.aspx?c=A150717_142639_filmvideo_vha
Bez kalhot XXL,40,https://kultura.zpravy.idnes.cz/bez-kalhot-xxl-recenze-0bj-/filmvideo.aspx?c=A150716_110131_filmvideo_ts
Ant-Man,65,https://kultura.zpravy.idnes.cz/ant-man-michael-douglas-recenze-dmb-/filmvideo.aspx?c=A150715_095310_filmvideo_vha
Domácí péče,60,https://kultura.zpravy.idnes.cz/domaci-pece-recenze-0o2-/filmvideo.aspx?c=A150710_134205_filmvideo_vha
Evangelium podle Brabence,60,https://kultura.zpravy.idnes.cz/evangelium-podle-branence-recenze-dre-/filmvideo.aspx?c=A150708_135445_filmvideo_vha
Terminator Genisys,60,https://kultura.zpravy.idnes.cz/recenze-terminator-genisys-dpk-/filmvideo.aspx?c=A150706_143048_filmvideo_vha
Méďa 2,50,https://kultura.zpravy.idnes.cz/meda-2-recenze-00j-/filmvideo.aspx?c=A150702_112907_filmvideo_ts
Tři mušketýři,40,https://kultura.zpravy.idnes.cz/serial-tri-musketyri-recenze-djv-/filmvideo.aspx?c=A150628_213204_filmvideo_ts
Mimoni,70,https://kultura.zpravy.idnes.cz/mimoni-recenze-01e-/filmvideo.aspx?c=A150625_121856_filmvideo_ts
Vincentův svět,50,https://kultura.zpravy.idnes.cz/recenze-c50-/filmvideo.aspx?c=A150618_130158_filmvideo_ts
Andílek na nervy,50,https://kultura.zpravy.idnes.cz/andilek-na-nervy-recenze-08n-/filmvideo.aspx?c=A150617_120605_filmvideo_ts
Sejmi prezidenta,45,https://kultura.zpravy.idnes.cz/sejmi-prezidenta-film-recenze-dk3-/filmvideo.aspx?c=A150616_112932_filmvideo_vha
Temné kouty,60,https://kultura.zpravy.idnes.cz/temne-kouty-recenze-0qz-/filmvideo.aspx?c=A150615_110917_filmvideo_ts
Poutník – nejlepší příběh Paula Coelha,55,https://kultura.zpravy.idnes.cz/poutnik-nejlepsi-pribeh-paula-coelha-recenze-fne-/filmvideo.aspx?c=A150612_144405_filmvideo_vha
Jurský svět,75,https://kultura.zpravy.idnes.cz/jursky-svet-recenze-0qh-/filmvideo.aspx?c=A150611_180206_filmvideo_ts
Špión,55,https://kultura.zpravy.idnes.cz/spion-recenze-0dt-/filmvideo.aspx?c=A150604_131549_filmvideo_ts
Sedmero krkavců,70,https://kultura.zpravy.idnes.cz/sedmero-krkavcu-recenze-0wo-/filmvideo.aspx?c=A150601_165222_filmvideo_ts
Dior a já,50,https://kultura.zpravy.idnes.cz/dior-a-ja-recenze-0kd-/filmvideo.aspx?c=A150529_164807_filmvideo_ts
Jan Hus,55,https://kultura.zpravy.idnes.cz/recneze-jan-hus-0gl-/filmvideo.aspx?c=A150529_134905_filmvideo_spm
Malá z rybárny,65,https://kultura.zpravy.idnes.cz/mala-z-rybarny-recenze-0bp-/filmvideo.aspx?c=A150528_095412_filmvideo_ts
Legenda Bíba Brodská,65,https://kultura.zpravy.idnes.cz/legenda-biba-brodska-recenze-d1a-/filmvideo.aspx?c=A150527_135524_filmvideo_ts
Dítě číslo 44,55,https://kultura.zpravy.idnes.cz/dite-cislo-44-recenze-0qz-/filmvideo.aspx?c=A150526_121155_filmvideo_ts
Dovolená v protektorátu,55,https://kultura.zpravy.idnes.cz/dovolena-v-protektoratu-recenze-dow-/filmvideo.aspx?c=A150522_123235_filmvideo_ts
Život je život,55,https://kultura.zpravy.idnes.cz/zivot-je-zivot-recenze-07e-/filmvideo.aspx?c=A150521_135324_filmvideo_ts
Den blbec,50,https://kultura.zpravy.idnes.cz/den-blbec-recenze-0eg-/filmvideo.aspx?c=A150520_135918_filmvideo_ts
Země zítřka,55,https://kultura.zpravy.idnes.cz/zeme-zitrka-recenze-04h-/filmvideo.aspx?c=A150519_100431_filmvideo_ts
Stále spolu,70,https://kultura.zpravy.idnes.cz/recenze-filmu-stale-spolu-09m-/filmvideo.aspx?c=A150515_162940_filmvideo_ob
Ladíme 2,40,https://kultura.zpravy.idnes.cz/ladime-2-recenze-0i1-/filmvideo.aspx?c=A150515_125237_filmvideo_ts
Šílený Max: Zběsilá cesta,70,https://kultura.zpravy.idnes.cz/sileny-max-zbesila-cesta-recenze-dos-/filmvideo.aspx?c=A150514_095914_filmvideo_ts
Zabijáci,60,https://kultura.zpravy.idnes.cz/zabijaci-recenze-0ke-/filmvideo.aspx?c=A150512_165331_filmvideo_ts
Malý pán,50,https://kultura.zpravy.idnes.cz/recenze-maly-pan-02o-/filmvideo.aspx?c=A150507_135801_filmvideo_vdr
Dejte mi pokoj!,50,https://kultura.zpravy.idnes.cz/dejte-mi-pokoj-recenze-06o-/filmvideo.aspx?c=A150504_122523_filmvideo_ts
Je prostě báječná,55,https://kultura.zpravy.idnes.cz/je-proste-bajecna-recenze-film-dks-/filmvideo.aspx?c=A150430_110929_filmvideo_ts
Ex Machina,70,https://kultura.zpravy.idnes.cz/recenze-sci-fi-ex-machina-08s-/filmvideo.aspx?c=A150427_121412_filmvideo_vha
Avengers: Age of Ultron,60,https://kultura.zpravy.idnes.cz/avengers-2-recenze-0mv-/filmvideo.aspx?c=A150424_123813_filmvideo_ts
S tváří anděla,40,https://kultura.zpravy.idnes.cz/recenze-s-tvari-andela-06k-/filmvideo.aspx?c=A150421_164458_filmvideo_vha
Rudá mašina,80,https://kultura.zpravy.idnes.cz/recenze-ruda-masina-04c-/filmvideo.aspx?c=A150417_160342_filmvideo_vha
Pestrobarvec petrklíčový,60,https://kultura.zpravy.idnes.cz/pestrobarvec-petrklicovy-recenze-d5i-/filmvideo.aspx?c=A150417_114036_filmvideo_ts
Noční běžec,50,https://kultura.zpravy.idnes.cz/nocni-bezec-liam-neeson-recenze-d3c-/filmvideo.aspx?c=A150416_165111_filmvideo_vha
Králova zahradnice,55,https://kultura.zpravy.idnes.cz/kralova-zahradnice-recenze-ddl-/filmvideo.aspx?c=A150415_121618_filmvideo_ts
Pořád jsem to já,60,https://kultura.zpravy.idnes.cz/recenze-porad-jsem-to-ja-0sv-/filmvideo.aspx?c=A150412_172616_filmvideo_spm
Zpověď zapomenutého,55,https://kultura.zpravy.idnes.cz/zpoved-zapomenuteho-recenze-di3-/filmvideo.aspx?c=A150410_094602_filmvideo_ts
Diplomacie,65,https://kultura.zpravy.idnes.cz/diplomacie-recenze-0am-/filmvideo.aspx?c=A150408_125445_filmvideo_ts
Samba,65,https://kultura.zpravy.idnes.cz/recenze-filmu-samba-0ox-/filmvideo.aspx?c=A150403_183936_filmvideo_ob
Ovečka Shaun ve filmu,70,https://kultura.zpravy.idnes.cz/ovecka-shaun-ve-filmu-recenze-djs-/filmvideo.aspx?c=A150402_140603_filmvideo_vha
Rychle a zběsile 7,60,https://kultura.zpravy.idnes.cz/rychle-a-zbesile-7-recenze-0yd-/filmvideo.aspx?c=A150401_105824_filmvideo_ts
Čarovný les,50,https://kultura.zpravy.idnes.cz/carovny-les-recenze-04h-/filmvideo.aspx?c=A150331_125005_filmvideo_ts
Druhý báječný hotel Marigold,60,https://kultura.zpravy.idnes.cz/john-madden-druhy-bajecny-hotel-marigold-recenze-fuy-/filmvideo.aspx?c=A150327_130457_filmvideo_vha
Cesta naděje,40,https://kultura.zpravy.idnes.cz/russell-crowe-cesta-nadeje-recenze-dt4-/filmvideo.aspx?c=A150325_093341_filmvideo_vha
Lovci a oběti,40,https://kultura.zpravy.idnes.cz/lovci-a-obeti-recenze-052-/filmvideo.aspx?c=A150324_163521_filmvideo_ts
Samoživy,60,https://kultura.zpravy.idnes.cz/samozivy-dokument-olga-sommerova-televize-fk5-/filmvideo.aspx?c=A150324_171954_televize_vha
Konečně doma,50,https://kultura.zpravy.idnes.cz/konecne-doma-recenze-0lt-/filmvideo.aspx?c=A150323_164523_filmvideo_ts
Město 44,60,https://kultura.zpravy.idnes.cz/mesto-44-recenze-0g7-/filmvideo.aspx?c=A150322_011515_filmvideo_vha
Popelka,50,https://kultura.zpravy.idnes.cz/popelka-recenze-0jd-/filmvideo.aspx?c=A150319_180713_filmvideo_ts
Rezistence,40,https://kultura.zpravy.idnes.cz/recenze-rezistence-0o3-/filmvideo.aspx?c=A150318_192524_filmvideo_spm
Gunman: Muž na odstřel,40,https://kultura.zpravy.idnes.cz/gunman-muz-na-odstrel-recenze-d2t-/filmvideo.aspx?c=A150317_132933_filmvideo_ts
Škoda lásky - Srdce ženy,70,https://kultura.zpravy.idnes.cz/recenze-skoda-lasky-04o-/filmvideo.aspx?c=A150315_180855_filmvideo_spm
Píseň moře,75,https://kultura.zpravy.idnes.cz/recenze-pisen-more-0n6-/filmvideo.aspx?c=A150313_160034_filmvideo_vdr
Chappie,70,https://kultura.zpravy.idnes.cz/chappie-recenze-0il-/filmvideo.aspx?c=A150312_133947_filmvideo_ts
"Prázdné místo, 1. díl",60,https://kultura.zpravy.idnes.cz/prazdne-misto-recenze-0u9-/filmvideo.aspx?c=A150310_142958_filmvideo_ts
Vybíjená,50,https://kultura.zpravy.idnes.cz/vybijenou-opanovala-particka-d23-/filmvideo.aspx?c=A150306_150259_filmvideo_ob
Asterix: Sídliště bohů,55,https://kultura.zpravy.idnes.cz/recenze-asterix-sidliste-bohu-def-/filmvideo.aspx?c=A150306_125215_filmvideo_vha
Svatý Mikuláš,40,https://kultura.zpravy.idnes.cz/recenze-film-svaty-mikulas-ddm-/filmvideo.aspx?c=A150305_163031_filmvideo_vha
Divočina,65,https://kultura.zpravy.idnes.cz/divocina-recenze-0k7-/filmvideo.aspx?c=A150304_114257_filmvideo_ts
Americký sniper,65,https://kultura.zpravy.idnes.cz/americky-sniper-recenze-0wo-/filmvideo.aspx?c=A150303_102152_filmvideo_ts
Fénix,65,https://kultura.zpravy.idnes.cz/nemecke-vertigo-je-fenix-082-/filmvideo.aspx?c=A150227_171316_filmvideo_ob
Škoda lásky II.,75,https://kultura.zpravy.idnes.cz/skoda-lasky-recenze-04o-/filmvideo.aspx?c=A150227_143314_filmvideo_ts
Policie Modrava,50,https://kultura.zpravy.idnes.cz/policie-modrava-0is-/filmvideo.aspx?c=A150227_141000_filmvideo_ts
Focus,50,https://kultura.zpravy.idnes.cz/recenze-focus-0d3-/filmvideo.aspx?c=A150227_125757_filmvideo_spm
Violette,60,https://kultura.zpravy.idnes.cz/violette-recenze-0e5-/filmvideo.aspx?c=A150227_115110_filmvideo_ts
Ghoul,50,https://kultura.zpravy.idnes.cz/ghoul-recenze-0dm-/filmvideo.aspx?c=A150226_141945_filmvideo_ts
Teorie všeho,65,https://kultura.zpravy.idnes.cz/teorie-vseho-recenze-0rv-/filmvideo.aspx?c=A150225_145256_filmvideo_ts
Danielův svět,60,https://kultura.zpravy.idnes.cz/danieluv-svet-recenze-0us-/filmvideo.aspx?c=A150219_185954_filmvideo_ts
Kingsman: Tajná služba,65,https://kultura.zpravy.idnes.cz/kingsman-recenze-0ed-/filmvideo.aspx?c=A150218_191058_filmvideo_ts
Proti přírodě,55,https://kultura.zpravy.idnes.cz/proti-prirode-recenze-06d-/filmvideo.aspx?c=A150216_185535_filmvideo_ts
Kobry a užovky,65,https://kultura.zpravy.idnes.cz/recenze-kobry-a-uzovky-07p-/filmvideo.aspx?c=A150213_145002_filmvideo_vdr
Padesát odstínů šedi,35,https://kultura.zpravy.idnes.cz/padesat-odstinu-sedi-recenze-dio-/filmvideo.aspx?c=A150213_111858_filmvideo_ts
Zvonilka a tvor Netvor,50,https://kultura.zpravy.idnes.cz/zvonilka-a-tvor-netvor-recenze-dmo-/filmvideo.aspx?c=A150211_113053_filmvideo_ts
Bílý bůh,60,https://kultura.zpravy.idnes.cz/bily-buh-recenze-023-/filmvideo.aspx?c=A150206_121600_filmvideo_ts
SpongeBob ve filmu: Houba na suchu,55,https://kultura.zpravy.idnes.cz/spongebob-recenze-0mh-/filmvideo.aspx?c=A150206_114456_filmvideo_ts
Jupiter vychází,40,https://kultura.zpravy.idnes.cz/jupiter-vychazi-recenze-08j-/filmvideo.aspx?c=A150205_121034_filmvideo_ts
Tři srdce,40,https://kultura.zpravy.idnes.cz/tri-srdce-recenze-0zq-/filmvideo.aspx?c=A150203_124340_filmvideo_vha
Big Eyes,65,https://kultura.zpravy.idnes.cz/big-eyes-tim-burton-recenze-dfm-/filmvideo.aspx?c=A150202_122034_filmvideo_vha
Nezlomný,50,https://kultura.zpravy.idnes.cz/nezlomny-recenze-0zd-/filmvideo.aspx?c=A150130_154008_filmvideo_ts
Reportérka,55,https://kultura.zpravy.idnes.cz/reporterka-recenze-0oo-/filmvideo.aspx?c=A150130_164309_hudba_ts
Slídil,70,https://kultura.zpravy.idnes.cz/slidil-recenze-01f-/filmvideo.aspx?c=A150130_120139_filmvideo_ts
Kód Enigmy,70,https://kultura.zpravy.idnes.cz/kod-enigmy-recenze-benedict-cumberbatch-fcy-/filmvideo.aspx?c=A150129_121436_filmvideo_vha
Whiplash,80,https://kultura.zpravy.idnes.cz/whiplash-film-recenze-0ue-/filmvideo.aspx?c=A150128_150848_filmvideo_vha
Mortdecai: Grandiózní případ,45,https://kultura.zpravy.idnes.cz/mortdecai-recenze-0mb-/filmvideo.aspx?c=A150127_111811_filmvideo_ts
Všechny moje lásky,50,https://kultura.zpravy.idnes.cz/serial-vsechny-moje-lasky-zacina-doy-/filmvideo.aspx?c=A150123_161943_televize_ob
Opři žebřík o nebe,55,https://kultura.zpravy.idnes.cz/opri-zebrik-o-nebe-recenze-097-/filmvideo.aspx?c=A150122_151602_filmvideo_ts
E.A. Poe: Podivný experiment,60,https://kultura.zpravy.idnes.cz/e-a-poe-podivny-experiment-recenze-d55-/filmvideo.aspx?c=A150122_134807_filmvideo_ts
Babovřesky 3,25,https://kultura.zpravy.idnes.cz/babovresky-3-recenze-0qy-/filmvideo.aspx?c=A150121_121609_filmvideo_ts
Velká šestka,65,https://kultura.zpravy.idnes.cz/velka-sestka-recenze-0rm-/filmvideo.aspx?c=A150120_162815_filmvideo_ts
Birdman,85,https://kultura.zpravy.idnes.cz/recenze-birdman-0it-/filmvideo.aspx?c=A150116_153245_filmvideo_vdr
Miluj souseda svého,55,https://kultura.zpravy.idnes.cz/recenze-bill-murray-miluj-souseda-sveho-f09-/filmvideo.aspx?c=A150116_124246_filmvideo_spm
Hacker,45,https://kultura.zpravy.idnes.cz/hacker-recenze-0pl-/filmvideo.aspx?c=A150115_163221_filmvideo_vha
Případ pro exorcistu,50,https://kultura.zpravy.idnes.cz/pripad-pro-exorcistu-recenze-djt-/filmvideo.aspx?c=A150112_121053_televize_vha
Sama nocí tmou,60,https://kultura.zpravy.idnes.cz/sama-noci-tmou-recenze-06v-/filmvideo.aspx?c=A150109_132022_filmvideo_vha
Olive Kitteridgeová,80,https://kultura.zpravy.idnes.cz/recenze-olive-kitteridgeova-dgz-/filmvideo.aspx?c=A150109_125439_filmvideo_ts
Boj o koláč,35,https://kultura.zpravy.idnes.cz/recenze-boj-o-kolac-0ap-/filmvideo.aspx?c=A150109_131816_filmvideo_ts
Fotograf,65,https://kultura.zpravy.idnes.cz/fotograf-recenze-0ed-/filmvideo.aspx?c=A150108_163628_filmvideo_ts
"Kdo neskáče, není Čech",50,https://kultura.zpravy.idnes.cz/kdo-neskace-neni-cech-recenze-dig-/filmvideo.aspx?c=A150107_135052_filmvideo_ts
Sedmý syn,50,https://kultura.zpravy.idnes.cz/recenze-sedmy-syn-0me-/filmvideo.aspx?c=A150106_104041_filmvideo_ts
Vraždy v kruhu,60,https://kultura.zpravy.idnes.cz/recenze-vrazdy-v-kruhu-072-/filmvideo.aspx?c=A150105_110932_filmvideo_ts
Americké dopisy,60,https://kultura.zpravy.idnes.cz/americke-dopisy-recenze-0wp-/filmvideo.aspx?c=A150102_112558_filmvideo_ts
Burácení,35,https://kultura.zpravy.idnes.cz/buraceni-recenze-0kt-/filmvideo.aspx?c=A141231_134509_filmvideo_vha
Odpad,55,https://kultura.zpravy.idnes.cz/recenze-odpad-00b-/filmvideo.aspx?c=A141230_165253_filmvideo_vha
Exodus: Bohové a králové,50,https://kultura.zpravy.idnes.cz/recenze-exodus-bohove-a-kralove-dn0-/filmvideo.aspx?c=A141222_102823_filmvideo_ts
Hodinový manžel,40,https://kultura.zpravy.idnes.cz/recenze-hodinovy-manzel-0wy-/filmvideo.aspx?c=A141219_121303_filmvideo_vha
Noc v muzeu: Tajemství hrobky,40,https://kultura.zpravy.idnes.cz/noc-v-muzeu-tajemstvi-hrobky-recenze-dsu-/filmvideo.aspx?c=A141218_115427_filmvideo_vha
Osmy,80,https://kultura.zpravy.idnes.cz/recenze-osmy-c9y-/filmvideo.aspx?c=A141212_104517_filmvideo_vdr
